"","X","Event","Year","Game.Number","White.Player","White.ACPL","White.Num.Moves","Black.Player","Black.ACPL","Black.Num.Moves","Combined.ACPL","Black.Player_ID","White.Player_ID","PreDeepBlue"
"515",691,"lichess_study_1961-world-championship-botvinnik-tal-ii_by_Lichess_2021.11.29.pgn",1961,20,"Tal, Mihail",27.4040404,99,"Botvinnik, Mikhail",24.84,100,52.2440404,"5","36",TRUE
"516",692,"lichess_study_1961-world-championship-botvinnik-tal-ii_by_Lichess_2021.11.29.pgn",1961,21,"Botvinnik, Mikhail",26.15625,32,"Tal, Mihail",55.9375,32,82.09375,"36","5",TRUE
"517",978,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,1,"Petrosian, Tigran V",41.15384615,39,"Botvinnik, Mikhail",18.05,40,59.20384615,"5","28",TRUE
"518",979,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,2,"Botvinnik, Mikhail",12.61764706,34,"Petrosian, Tigran V",11.37142857,35,23.98907563,"28","5",TRUE
"519",980,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,3,"Petrosian, Tigran V",10.48235294,85,"Botvinnik, Mikhail",10.40697674,86,20.88932969,"5","28",TRUE
"520",981,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,4,"Botvinnik, Mikhail",17.60869565,23,"Petrosian, Tigran V",14.16666667,24,31.77536232,"28","5",TRUE
"521",982,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,5,"Petrosian, Tigran V",11.36170213,47,"Botvinnik, Mikhail",18.06382979,47,29.42553191,"5","28",TRUE
"522",983,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,6,"Botvinnik, Mikhail",13.03846154,26,"Petrosian, Tigran V",11.14814815,27,24.18660969,"28","5",TRUE
"523",984,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,7,"Petrosian, Tigran V",21.21568627,51,"Botvinnik, Mikhail",31.60784314,51,52.82352941,"5","28",TRUE
"524",985,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,8,"Botvinnik, Mikhail",8.611111111,54,"Petrosian, Tigran V",7.055555556,54,15.66666667,"28","5",TRUE
"525",986,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,9,"Petrosian, Tigran V",15.74074074,54,"Botvinnik, Mikhail",13.47272727,55,29.21346801,"5","28",TRUE
"526",987,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,10,"Botvinnik, Mikhail",7.880952381,42,"Petrosian, Tigran V",7.11627907,43,14.99723145,"28","5",TRUE
"527",988,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,11,"Petrosian, Tigran V",13.775,40,"Botvinnik, Mikhail",13.70731707,41,27.48231707,"5","28",TRUE
"528",989,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,12,"Botvinnik, Mikhail",10.19230769,52,"Petrosian, Tigran V",8.596153846,52,18.78846154,"28","5",TRUE
"529",990,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,13,"Petrosian, Tigran V",5.962264151,53,"Botvinnik, Mikhail",4.773584906,53,10.73584906,"5","28",TRUE
"530",991,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,14,"Botvinnik, Mikhail",14.21428571,56,"Petrosian, Tigran V",24.39285714,56,38.60714286,"28","5",TRUE
"531",992,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,15,"Petrosian, Tigran V",17.80701754,57,"Botvinnik, Mikhail",28.92982456,57,46.73684211,"5","28",TRUE
"532",993,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,16,"Botvinnik, Mikhail",19.32075472,53,"Petrosian, Tigran V",20.22641509,53,39.54716981,"28","5",TRUE
"533",994,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,17,"Petrosian, Tigran V",16.13157895,38,"Botvinnik, Mikhail",13.25641026,39,29.3879892,"5","28",TRUE
"534",995,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,18,"Botvinnik, Mikhail",32.58333333,60,"Petrosian, Tigran V",23.18032787,61,55.7636612,"28","5",TRUE
"535",996,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,19,"Petrosian, Tigran V",30.44615385,65,"Botvinnik, Mikhail",40.18461538,65,70.63076923,"5","28",TRUE
"536",997,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,20,"Botvinnik, Mikhail",17.25,20,"Petrosian, Tigran V",8.761904762,21,26.01190476,"28","5",TRUE
"537",998,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,21,"Petrosian, Tigran V",10.77777778,9,"Botvinnik, Mikhail",8.777777778,9,19.55555556,"5","28",TRUE
"538",999,"lichess_study_1963-world-championship-botvinnik-petrosian_by_Lichess_2021.11.29.pgn",1963,22,"Botvinnik, Mikhail",16.33333333,9,"Petrosian, Tigran V",9.6,10,25.93333333,"28","5",TRUE
"539",724,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,1,"Spassky, Boris V",10.16666667,36,"Petrosian, Tigran V",10.27777778,36,20.44444444,"28","33",TRUE
"540",725,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,2,"Petrosian, Tigran V",7.510204082,49,"Spassky, Boris V",6.6,50,14.11020408,"33","28",TRUE
"541",726,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,3,"Spassky, Boris V",18.5952381,42,"Petrosian, Tigran V",15.41860465,43,34.01384275,"28","33",TRUE
"542",727,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,4,"Petrosian, Tigran V",12.48837209,43,"Spassky, Boris V",10.65116279,43,23.13953488,"33","28",TRUE
"543",728,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,5,"Spassky, Boris V",15.07692308,78,"Petrosian, Tigran V",15.92405063,79,31.00097371,"28","33",TRUE
"544",729,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,6,"Petrosian, Tigran V",14.28571429,14,"Spassky, Boris V",16.06666667,15,30.35238095,"33","28",TRUE
"545",730,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,7,"Spassky, Boris V",30.45238095,42,"Petrosian, Tigran V",13.1627907,43,43.61517165,"28","33",TRUE
"546",731,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,8,"Petrosian, Tigran V",11.95454545,22,"Spassky, Boris V",10.73913043,23,22.69367589,"33","28",TRUE
"547",732,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,9,"Spassky, Boris V",14.32,25,"Petrosian, Tigran V",14.24,25,28.56,"28","33",TRUE
"548",733,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,10,"Petrosian, Tigran V",16.37931034,29,"Spassky, Boris V",43.06896552,29,59.44827586,"33","28",TRUE
"549",734,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,11,"Spassky, Boris V",16.08,25,"Petrosian, Tigran V",13.68,25,29.76,"28","33",TRUE
"550",735,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,12,"Petrosian, Tigran V",29.02631579,38,"Spassky, Boris V",24.86842105,38,53.89473684,"33","28",TRUE
"551",736,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,13,"Spassky, Boris V",24.1,90,"Petrosian, Tigran V",30.53846154,91,54.63846154,"28","33",TRUE
"552",737,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,14,"Petrosian, Tigran V",15.78571429,56,"Spassky, Boris V",16.98214286,56,32.76785714,"33","28",TRUE
"553",738,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,15,"Spassky, Boris V",19.37037037,54,"Petrosian, Tigran V",19.8,55,39.17037037,"28","33",TRUE
"554",739,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,16,"Petrosian, Tigran V",15.22916667,48,"Spassky, Boris V",14.77083333,48,30,"33","28",TRUE
"555",740,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,17,"Spassky, Boris V",13.92857143,28,"Petrosian, Tigran V",11.55172414,29,25.48029557,"28","33",TRUE
"556",741,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,18,"Petrosian, Tigran V",33.53125,32,"Spassky, Boris V",29.15625,32,62.6875,"33","28",TRUE
"557",742,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,19,"Spassky, Boris V",8.746268657,67,"Petrosian, Tigran V",14.91044776,67,23.65671642,"28","33",TRUE
"558",743,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,20,"Petrosian, Tigran V",16.425,40,"Spassky, Boris V",26.875,40,43.3,"33","28",TRUE
"559",744,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,21,"Spassky, Boris V",12.02631579,38,"Petrosian, Tigran V",12.61538462,39,24.6417004,"28","33",TRUE
"560",745,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,22,"Petrosian, Tigran V",15.67647059,34,"Spassky, Boris V",35.97142857,35,51.64789916,"33","28",TRUE
"561",746,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,23,"Spassky, Boris V",15.66666667,30,"Petrosian, Tigran V",35.22580645,31,50.89247312,"28","33",TRUE
"562",747,"lichess_study_1966-world-championship-petrosian-spassky_by_Lichess_2021.11.29.pgn",1966,24,"Petrosian, Tigran V",21.67105263,76,"Spassky, Boris V",19.30263158,76,40.97368421,"33","28",TRUE
"563",397,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,1,"Spassky, Boris V",28.89090909,55,"Petrosian, Tigran V",23.96428571,56,52.85519481,"28","33",TRUE
"564",398,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,2,"Petrosian, Tigran V",10.1,60,"Spassky, Boris V",9.433333333,60,19.53333333,"33","28",TRUE
"565",399,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,3,"Spassky, Boris V",6.571428571,42,"Petrosian, Tigran V",6.279069767,43,12.85049834,"28","33",TRUE
"566",400,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,4,"Petrosian, Tigran V",35.925,40,"Spassky, Boris V",11.87804878,41,47.80304878,"33","28",TRUE
"567",401,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,5,"Spassky, Boris V",28.5862069,29,"Petrosian, Tigran V",43.27586207,29,71.86206897,"28","33",TRUE
"568",402,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,6,"Petrosian, Tigran V",7.413043478,46,"Spassky, Boris V",6.787234043,47,14.20027752,"33","28",TRUE
"569",403,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,7,"Spassky, Boris V",13.88461538,26,"Petrosian, Tigran V",12.88461538,26,26.76923077,"28","33",TRUE
"570",404,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,8,"Petrosian, Tigran V",31.79069767,43,"Spassky, Boris V",15.11363636,44,46.90433404,"33","28",TRUE
"571",405,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,9,"Spassky, Boris V",20.9375,64,"Petrosian, Tigran V",20.04615385,65,40.98365385,"28","33",TRUE
"572",406,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,10,"Petrosian, Tigran V",13.67567568,37,"Spassky, Boris V",26.13513514,37,39.81081081,"33","28",TRUE
"573",407,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,11,"Spassky, Boris V",30.23636364,55,"Petrosian, Tigran V",14.36363636,55,44.6,"28","33",TRUE
"574",408,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,12,"Petrosian, Tigran V",18.02083333,48,"Spassky, Boris V",17.33333333,48,35.35416667,"33","28",TRUE
"575",409,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,13,"Spassky, Boris V",6.75,24,"Petrosian, Tigran V",6.25,24,13,"28","33",TRUE
"576",410,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,14,"Petrosian, Tigran V",24.36363636,55,"Spassky, Boris V",23.32727273,55,47.69090909,"33","28",TRUE
"577",411,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,15,"Spassky, Boris V",8.388888889,18,"Petrosian, Tigran V",5.894736842,19,14.28362573,"28","33",TRUE
"578",412,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,16,"Petrosian, Tigran V",8.966666667,30,"Spassky, Boris V",8.580645161,31,17.54731183,"33","28",TRUE
"579",413,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,17,"Spassky, Boris V",12.31578947,57,"Petrosian, Tigran V",19.61403509,57,31.92982456,"28","33",TRUE
"580",414,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,18,"Petrosian, Tigran V",7.25862069,58,"Spassky, Boris V",5.948275862,58,13.20689655,"33","28",TRUE
"581",415,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,19,"Spassky, Boris V",13.26086957,23,"Petrosian, Tigran V",44.43478261,23,57.69565217,"28","33",TRUE
"582",416,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,20,"Petrosian, Tigran V",16.32653061,49,"Spassky, Boris V",21.20408163,49,37.53061224,"33","28",TRUE
"583",417,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,21,"Spassky, Boris V",26.75,52,"Petrosian, Tigran V",42.23076923,52,68.98076923,"28","33",TRUE
"584",418,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,22,"Petrosian, Tigran V",9.8,30,"Spassky, Boris V",10.19354839,31,19.99354839,"33","28",TRUE
"585",419,"lichess_study_1969-world-championship-petrosian-spassky-ii_by_Lichess_2021.11.29.pgn",1969,23,"Spassky, Boris V",9.25,40,"Petrosian, Tigran V",18.9,40,28.15,"28","33",TRUE
"586",1000,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,1,"Spassky, Boris V",13.09090909,55,"Fischer, Robert James",29.12727273,55,42.21818182,"12","33",TRUE
"587",1001,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,3,"Spassky, Boris V",39.65,40,"Fischer, Robert James",15.80487805,41,55.45487805,"12","33",TRUE
"588",1002,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,4,"Fischer, Robert James",16.40909091,44,"Spassky, Boris V",13.25,44,29.65909091,"33","12",TRUE
"589",1003,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,5,"Spassky, Boris V",31.88461538,26,"Fischer, Robert James",4.037037037,27,35.92165242,"12","33",TRUE
"590",1004,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,6,"Fischer, Robert James",14.225,40,"Spassky, Boris V",32.025,40,46.25,"33","12",TRUE
"591",1005,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,7,"Spassky, Boris V",21.6875,48,"Fischer, Robert James",21.35416667,48,43.04166667,"12","33",TRUE
"592",1006,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,8,"Fischer, Robert James",14.02777778,36,"Spassky, Boris V",26.19444444,36,40.22222222,"33","12",TRUE
"593",1007,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,9,"Spassky, Boris V",14.17857143,28,"Fischer, Robert James",12.4137931,29,26.59236453,"12","33",TRUE
"594",1008,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,10,"Fischer, Robert James",10.25454545,55,"Spassky, Boris V",19.10909091,55,29.36363636,"33","12",TRUE
"595",1009,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,11,"Spassky, Boris V",11.66666667,30,"Fischer, Robert James",42.83333333,30,54.5,"12","33",TRUE
"596",1010,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,12,"Fischer, Robert James",8.074074074,54,"Spassky, Boris V",8.363636364,55,16.43771044,"33","12",TRUE
"597",1011,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,13,"Spassky, Boris V",49.16438356,73,"Fischer, Robert James",35.97297297,74,85.13735653,"12","33",TRUE
"598",1012,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,14,"Fischer, Robert James",10.82051282,39,"Spassky, Boris V",9.075,40,19.89551282,"33","12",TRUE
"599",1013,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,15,"Spassky, Boris V",27.71428571,42,"Fischer, Robert James",29.3255814,43,57.03986711,"12","33",TRUE
"600",1014,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,16,"Fischer, Robert James",3.525423729,59,"Spassky, Boris V",3.333333333,60,6.858757062,"33","12",TRUE
"601",1015,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,17,"Spassky, Boris V",10.61363636,44,"Fischer, Robert James",10.45454545,44,21.06818182,"12","33",TRUE
"602",1016,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,18,"Fischer, Robert James",22.15217391,46,"Spassky, Boris V",19.53191489,47,41.68408881,"33","12",TRUE
"603",1017,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,19,"Spassky, Boris V",12.12820513,39,"Fischer, Robert James",10.95,40,23.07820513,"12","33",TRUE
"604",1018,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,20,"Fischer, Robert James",10.45283019,53,"Spassky, Boris V",9.814814815,54,20.267645,"33","12",TRUE
"605",1019,"lichess_study_1972-world-championship-spassky-fischer_by_Lichess_2021.11.29.pgn",1972,21,"Spassky, Boris V",20.625,40,"Fischer, Robert James",10.325,40,30.95,"12","33",TRUE
"606",921,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,1,"Kortschnoj, Viktor",6.352941176,17,"Karpov, Anatoly",3.888888889,18,10.24183007,"18","21",TRUE
"607",922,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,2,"Karpov, Anatoly",11.14285714,28,"Kortschnoj, Viktor",9.285714286,28,20.42857143,"21","18",TRUE
"608",923,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,3,"Kortschnoj, Viktor",12.03448276,29,"Karpov, Anatoly",12.53333333,30,24.56781609,"18","21",TRUE
"609",924,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,4,"Karpov, Anatoly",16.83333333,18,"Kortschnoj, Viktor",14.44444444,18,31.27777778,"21","18",TRUE
"610",925,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,5,"Kortschnoj, Viktor",23.72727273,99,"Karpov, Anatoly",23.05,100,46.77727273,"18","21",TRUE
"611",926,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,6,"Karpov, Anatoly",12.59090909,22,"Kortschnoj, Viktor",8.636363636,22,21.22727273,"21","18",TRUE
"612",927,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,7,"Kortschnoj, Viktor",34.48780488,41,"Karpov, Anatoly",32.51219512,41,67,"18","21",TRUE
"613",928,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,8,"Karpov, Anatoly",12.55555556,27,"Kortschnoj, Viktor",47.62962963,27,60.18518519,"21","18",TRUE
"614",929,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,9,"Kortschnoj, Viktor",7.65,40,"Karpov, Anatoly",8.43902439,41,16.08902439,"18","21",TRUE
"615",930,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,10,"Karpov, Anatoly",16.60465116,43,"Kortschnoj, Viktor",14.44186047,43,31.04651163,"21","18",TRUE
"616",931,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,11,"Kortschnoj, Viktor",14.12244898,49,"Karpov, Anatoly",28.26,50,42.38244898,"18","21",TRUE
"617",932,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,12,"Karpov, Anatoly",9.906976744,43,"Kortschnoj, Viktor",8.454545455,44,18.3615222,"21","18",TRUE
"618",933,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,13,"Kortschnoj, Viktor",28.65,60,"Karpov, Anatoly",14.09836066,61,42.74836066,"18","21",TRUE
"619",934,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,14,"Karpov, Anatoly",18.65306122,49,"Kortschnoj, Viktor",22.42857143,49,41.08163265,"21","18",TRUE
"620",935,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,15,"Kortschnoj, Viktor",3.958333333,24,"Karpov, Anatoly",2.708333333,24,6.666666667,"18","21",TRUE
"621",936,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,16,"Karpov, Anatoly",8.951219512,41,"Kortschnoj, Viktor",9.547619048,42,18.49883856,"21","18",TRUE
"622",937,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,17,"Kortschnoj, Viktor",54.94736842,38,"Karpov, Anatoly",26.15384615,39,81.10121457,"18","21",TRUE
"623",938,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,18,"Karpov, Anatoly",17.01587302,63,"Kortschnoj, Viktor",17.359375,64,34.37524802,"21","18",TRUE
"624",939,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,19,"Kortschnoj, Viktor",19.02631579,38,"Karpov, Anatoly",15.81578947,38,34.84210526,"18","21",TRUE
"625",940,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,20,"Karpov, Anatoly",26.96774194,62,"Kortschnoj, Viktor",25.58730159,63,52.55504352,"21","18",TRUE
"626",941,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,21,"Kortschnoj, Viktor",16.77966102,59,"Karpov, Anatoly",26.11864407,59,42.89830508,"18","21",TRUE
"627",942,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,22,"Karpov, Anatoly",13.14285714,63,"Kortschnoj, Viktor",14.671875,64,27.81473214,"21","18",TRUE
"628",943,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,23,"Kortschnoj, Viktor",14.19512195,41,"Karpov, Anatoly",9.073170732,41,23.26829268,"18","21",TRUE
"629",944,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,24,"Karpov, Anatoly",11.25,44,"Kortschnoj, Viktor",8.888888889,45,20.13888889,"21","18",TRUE
"630",945,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,25,"Kortschnoj, Viktor",22.11392405,79,"Karpov, Anatoly",22.775,80,44.88892405,"18","21",TRUE
"631",946,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,26,"Karpov, Anatoly",12.42307692,26,"Kortschnoj, Viktor",14.18518519,27,26.60826211,"21","18",TRUE
"632",947,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,27,"Kortschnoj, Viktor",25.625,40,"Karpov, Anatoly",12.275,40,37.9,"18","21",TRUE
"633",948,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,28,"Karpov, Anatoly",16.05,60,"Kortschnoj, Viktor",8.295081967,61,24.34508197,"21","18",TRUE
"634",949,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,29,"Kortschnoj, Viktor",12.29487179,78,"Karpov, Anatoly",16.84615385,78,29.14102564,"18","21",TRUE
"635",950,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,30,"Karpov, Anatoly",8.725,40,"Kortschnoj, Viktor",8.390243902,41,17.1152439,"21","18",TRUE
"636",951,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,31,"Kortschnoj, Viktor",11.91428571,70,"Karpov, Anatoly",21.21428571,70,33.12857143,"18","21",TRUE
"637",952,"lichess_study_1978-world-championship-karpov-kortchnoi_by_Lichess_2021.11.29(1).pgn",1978,32,"Karpov, Anatoly",28.775,40,"Kortschnoj, Viktor",48.63414634,41,77.40914634,"21","18",TRUE
"638",248,"lichess_study_1981-world-championship-karpov-kortchnoi-ii_by_Lichess_2021.11.29.pgn",1981,1,"Kortschnoj, Viktor",50.02380952,42,"Karpov, Anatoly",30.1627907,43,80.18660022,"18","21",TRUE
"639",249,"lichess_study_1981-world-championship-karpov-kortchnoi-ii_by_Lichess_2021.11.29.pgn",1981,2,"Karpov, Anatoly",18.55357143,56,"Kortschnoj, Viktor",28.85714286,56,47.41071429,"21","18",TRUE
"640",250,"lichess_study_1981-world-championship-karpov-kortchnoi-ii_by_Lichess_2021.11.29.pgn",1981,3,"Kortschnoj, Viktor",7.975,40,"Karpov, Anatoly",6.175,40,14.15,"18","21",TRUE
